sep=,
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error,duration-sec,duration-nsec
000000000000000a,       1,   18679, 2622786,       0,    1299,  130070,       0,1056,879000000
000000000000000a,       2,    1566,  151054,       0,   14456, 2056540,       0,1056,879000000
000000000000000a,       3,     128,   21132,       0,    9051, 1681226,       0,1056,878000000
000000000000000a,fffffffe,       0,       0,       0,    8055, 1620692,       0,1056,812000000
000000000000000f,       1,    6140,  624670,       0,     322,   19320,       0,1056,450000000
000000000000000f,fffffffe,       0,       0,       0,    5931,  606026,       0,1056,427000000
0000000000000011,       1,    6433,  643646,       0,       2,     120,       0,1056,340000000
0000000000000011,fffffffe,       0,       0,       0,    5935,  606858,       0,1056,342000000
000000000000000e,       1,    6131,  615274,       0,     360,   31752,       0,1056,503000000
000000000000000e,       2,     374,   37104,       0,    6087,  606544,       0,1056,502000000
000000000000000e,fffffffe,       0,       0,       0,    5948,  608356,       0,1056,480000000
0000000000000010,       1,    6429,  635974,       0,      41,   11766,       0,1056,382000000
0000000000000010,       2,      55,   18246,       0,    6383,  626546,       0,1056,404000000
0000000000000010,fffffffe,       0,       0,       0,    5952,  609992,       0,1056,384000000
0000000000000004,       1,   14072, 3940646,       0,    2730,  209908,       0,814,793000000
0000000000000004,       2,    4244,  791730,       0,    3707,  273652,       0,814,817000000
0000000000000004,       3,    2304,  185694,       0,    4872,  639334,       0,814,793000000
0000000000000004,fffffffe,       0,       0,       0,    5495,  694112,       0,814,794000000
0000000000000014,       1,    8679, 1134124,       0,       3,     180,       0,1056,107000000
0000000000000014,fffffffe,       0,       0,       0,    7306, 1029015,       0,1055,963000000
0000000000000012,       1,    8673, 1133172,       0,       5,     300,       0,1056,322000000
0000000000000012,fffffffe,       0,       0,       0,    7313, 1029308,       0,1056,281000000
000000000000000d,       1,    6039,  585076,       0,     476,   65220,       0,1056,564000000
000000000000000d,       2,      96,   30576,       0,    6374,  617164,       0,1056,589000000
000000000000000d,       3,     416,   50904,       0,    6078,  597148,       0,1056,564000000
000000000000000d,fffffffe,       0,       0,       0,    5961,  609586,       0,1056,566000000
0000000000000005,       1,    5695,  714910,       0,    2752,  211878,       0,905,614000000
0000000000000005,       2,    4960,  865930,       0,    3624,  268158,       0,905,631000000
0000000000000005,fffffffe,       0,       0,       0,    6901,  993108,       0,905,615000000
0000000000000002,       1,    2465,  225276,       0,    3652,  378074,       0,895,688000000
0000000000000002,       2,   15028, 3978992,       0,    1586,  151190,       0,895,687000000
0000000000000002,fffffffe,       0,       0,       0,    4818,  504092,       0,895,661000000
0000000000000007,       1,    3260,  251320,       0,    3805,  744644,       0,763,756000000
0000000000000007,       2,    9697, 1182820,       0,    1982,  155016,       0,763,755000000
0000000000000007,       3,      50,   15972,       0,    5457,  868608,       0,763,922000000
0000000000000007,       4,     396,   36168,       0,    5362,  863218,       0,763,760000000
0000000000000007,       5,      48,   15852,       0,    5460,  868534,       0,763,921000000
0000000000000007,fffffffe,       0,       0,       0,    5137,  852256,       0,763,762000000
000000000000000c,       1,    6504,  610372,       0,     517,   74730,       0,1056,643000000
000000000000000c,       2,     528,   83004,       0,    5987,  567292,       0,1056,642000000
000000000000000c,fffffffe,       0,       0,       0,    5989,  611122,       0,1056,622000000
0000000000000007,       1,    3340,  257170,       0,    3867,  749754,       0,773,990000000
0000000000000007,       2,    9812, 1191260,       0,    2027,  158158,       0,773,989000000
0000000000000007,       3,      50,   15972,       0,    5562,  875922,       0,774,156000000
0000000000000007,       4,     398,   36288,       0,    5466,  870472,       0,773,994000000
0000000000000007,       5,      48,   15852,       0,    5566,  876190,       0,774,155000000
0000000000000007,fffffffe,       0,       0,       0,    5237,  859552,       0,773,996000000
0000000000000007,       1,    3443,  265004,       0,    3948,  756016,       0,784,210000000
0000000000000007,       2,    9959, 1202068,       0,    2087,  162510,       0,784,209000000
0000000000000007,       3,      50,   15972,       0,    5703,  886536,       0,784,376000000
0000000000000007,       4,     398,   36288,       0,    5607,  881086,       0,784,214000000
0000000000000007,       5,      48,   15852,       0,    5707,  886804,       0,784,375000000
0000000000000007,fffffffe,       0,       0,       0,    5374,  869926,       0,784,216000000
0000000000000008,       1,   10122, 1215174,       0,    1912,  151938,       0,794,211000000
0000000000000008,       2,    2897,  225540,       0,    4043,  769932,       0,794,209000000
0000000000000008,       3,     112,   35202,       0,    5844,  893778,       0,794,211000000
0000000000000008,fffffffe,       0,       0,       0,    5532,  885774,       0,794,79000000
0000000000000007,       1,    3564,  274156,       0,    4042,  764044,       0,794,327000000
0000000000000007,       2,   10129, 1214592,       0,    2152,  168054,       0,794,326000000
0000000000000007,       3,      50,   15972,       0,    5858,  898740,       0,794,493000000
0000000000000007,       4,     398,   36288,       0,    5762,  893290,       0,794,331000000
0000000000000007,       5,      48,   15852,       0,    5862,  899008,       0,794,492000000
0000000000000007,fffffffe,       0,       0,       0,    5525,  882172,       0,794,333000000
0000000000000003,       1,      79,   11522,       0,    9392, 3554798,       0,370,250000000
0000000000000003,       2,     241,   30824,       0,  625112,49896644,       0,370,250000000
0000000000000003,       3,     427,   46192,       0,    9437, 3590026,       0,370,249000000
0000000000000003,       4,      99,   16656,       0,    9477, 3614476,       0,370,249000000
0000000000000003,       5,   41941,28092072,       0,    4233,  320586,       0,370,249000000
0000000000000003,       6, 2159529,159799066,       0,    5466, 3329200,       0,370,249000000
0000000000000003,fffffffe,       0,       0,       0,    9358, 3620616,       0,370,251000000
000000000000000b,       1,    2475,  203318,       0,    3765,  409456,       0,894,955000000
000000000000000b,       2,   15137, 4042022,       0,    1691,  161430,       0,894,948000000
000000000000000b,       3,     456,   75300,       0,    4727,  466010,       0,894,943000000
000000000000000b,fffffffe,       0,       0,       0,    4672,  493856,       0,894,904000000
0000000000000001,       1,    4154,  427014,       0,    2797,  237462,       0,946,246000000
0000000000000001,       2,    4299,  460160,       0,    2778,  213948,       0,946,246000000
0000000000000001,fffffffe,       0,       0,       0,    5805,  581950,       0,946,213000000
0000000000000017,       1,     956,   96670,       0,    1887,  348659,       0,1066,104000000
0000000000000017,       2,    1912,  354783,       0,     943,   92224,       0,1065,931000000
0000000000000017,fffffffe,       0,       0,       0,    1786,  370249,       0,1065,936000000
0000000000000019,       1,    1967,  378445,       0,     860,   63556,       0,1065,475000000
0000000000000019,       2,    9134, 1705784,       0,      80,    4716,       0,1065,524000000
0000000000000019,fffffffe,       0,       0,       0,    1424,  335517,       0,1065,476000000
000000000000001d,       1,    1916,  343777,       0,     984,  105964,       0,1065,345000000
000000000000001d,       2,     996,  110350,       0,    1857,  335973,       0,1065,324000000
000000000000001d,fffffffe,       0,       0,       0,    1746,  367557,       0,1065,327000000
0000000000000016,       1,    7802, 1077422,       0,       3,     180,       0,1066,189000000
0000000000000016,fffffffe,       0,       0,       0,    7305, 1042146,       0,1066,165000000
0000000000000015,       1,    8055, 1088552,       0,      46,   12912,       0,1066,261000000
0000000000000015,       2,      58,   18990,       0,    7749, 1059296,       0,1066,217000000
0000000000000015,fffffffe,       0,       0,       0,    7315, 1043690,       0,1066,219000000
0000000000000018,       1,    1942,  367469,       0,     901,   77860,       0,1065,875000000
0000000000000018,       2,     915,   82366,       0,    1916,  361003,       0,1065,867000000
0000000000000018,fffffffe,       0,       0,       0,    1578,  353785,       0,1065,703000000
000000000000001c,       1,    2741,  572354,       0,    1565,  150976,       0,1065,370000000
000000000000001c,       2,    1036,  123748,       0,    1866,  326677,       0,1065,370000000
000000000000001c,fffffffe,       0,       0,       0,    1556,  353197,       0,1065,388000000
000000000000001a,       1,   14651, 2086514,       0,    1538,  137650,       0,1065,463000000
000000000000001a,       2,    1608,  157918,       0,   13753, 1595554,       0,1065,465000000
000000000000001a,fffffffe,       0,       0,       0,    3234,  600503,       0,1065,446000000
000000000000001b,       1,   13812, 1614124,       0,    1551,  138424,       0,1065,416000000
000000000000001b,       2,    1620,  169786,       0,    2685,  553202,       0,1065,417000000
000000000000001b,       3,     740,   32318,       0,   15210, 1762596,       0,1065,430000000
000000000000001b,fffffffe,       0,       0,       0,    2851,  620572,       0,1065,430000000
000000000000000a,       1,   18822, 2633566,       0,    1327,  135818,       0,1067,207000000
000000000000000a,       2,    1590,  155434,       0,   14596, 2067704,       0,1067,207000000
000000000000000a,       3,     130,   21816,       0,    9078, 1686632,       0,1067,206000000
000000000000000a,fffffffe,       0,       0,       0,    8080, 1626542,       0,1067,140000000
0000000000000010,       1,    6561,  648098,       0,      42,   12108,       0,1066,707000000
0000000000000010,       2,      56,   18588,       0,    6518,  639696,       0,1066,729000000
0000000000000010,fffffffe,       0,       0,       0,    6084,  623244,       0,1066,709000000
000000000000000e,       1,    6258,  626816,       0,     367,   32736,       0,1066,830000000
000000000000000e,       2,     381,   38088,       0,    6215,  618696,       0,1066,829000000
000000000000000e,fffffffe,       0,       0,       0,    6078,  621192,       0,1066,807000000
0000000000000012,       1,    8779, 1141496,       0,       5,     300,       0,1066,648000000
